,Mouse ID,Drug Regimen_x,Sex_x,Age_months_x,Weight (g)_x,Timepoint_x,Tumor Volume (mm3)_x,Metastatic Sites_x,Drug Regimen_y,Sex_y,Age_months_y,Weight (g)_y,Timepoint_y,Tumor Volume (mm3)_y,Metastatic Sites_y
1570,u153,Ceftamin,Female,11,25,0,45.0,0,,,,,,,
1571,u327,Ketapril,Male,17,25,0,45.0,0,,,,,,,
1572,u327,Ketapril,Male,17,25,5,45.69418805,0,,,,,,,
1573,u327,Ketapril,Male,17,25,10,49.23525948,0,,,,,,,
1574,u327,Ketapril,Male,17,25,15,50.65996437,0,,,,,,,
1575,u327,Ketapril,Male,17,25,20,53.18987907,0,,,,,,,
1576,u327,Ketapril,Male,17,25,25,56.05963409,0,,,,,,,
1577,u327,Ketapril,Male,17,25,30,57.31407239,0,,,,,,,
1578,u327,Ketapril,Male,17,25,35,58.08902837,1,,,,,,,
1579,u327,Ketapril,Male,17,25,40,60.46654541,1,,,,,,,
1580,u327,Ketapril,Male,17,25,45,66.26880133,2,,,,,,,
1581,u946,Propriva,Male,5,30,0,45.0,0,,,,,,,
1582,u946,Propriva,Male,5,30,5,45.9918078,1,,,,,,,
1583,u946,Propriva,Male,5,30,10,46.73050592,1,,,,,,,
1584,u946,Propriva,Male,5,30,15,47.67302921,1,,,,,,,
1585,u946,Propriva,Male,5,30,20,49.11004966,1,,,,,,,
1586,v199,Naftisol,Female,17,29,0,45.0,0,,,,,,,
1587,v289,Ketapril,Female,3,26,0,45.0,0,,,,,,,
1588,v289,Ketapril,Female,3,26,5,46.20446003,0,,,,,,,
1589,v289,Ketapril,Female,3,26,10,48.13348207,0,,,,,,,
1590,v289,Ketapril,Female,3,26,15,52.60216564,0,,,,,,,
1591,v289,Ketapril,Female,3,26,20,54.25005397,0,,,,,,,
1592,v289,Ketapril,Female,3,26,25,56.72009545,0,,,,,,,
1593,v295,Naftisol,Female,2,27,0,45.0,0,,,,,,,
1594,v295,Naftisol,Female,2,27,5,46.11181797,1,,,,,,,
1595,v295,Naftisol,Female,2,27,10,47.53946216,2,,,,,,,
1596,v295,Naftisol,Female,2,27,15,50.66605391,2,,,,,,,
1597,v295,Naftisol,Female,2,27,20,55.73137535,3,,,,,,,
1598,v295,Naftisol,Female,2,27,25,57.69185918,3,,,,,,,
1599,v295,Naftisol,Female,2,27,30,59.33377202,3,,,,,,,
1600,v295,Naftisol,Female,2,27,35,61.89315267,3,,,,,,,
1601,v295,Naftisol,Female,2,27,40,65.46607444,3,,,,,,,
1602,v339,Infubinol,Male,20,26,0,45.0,0,,,,,,,
1603,v339,Infubinol,Male,20,26,5,46.25011212,0,,,,,,,
1604,v409,Placebo,Female,16,25,0,45.0,0,,,,,,,
1605,v409,Placebo,Female,16,25,5,46.22079642,0,,,,,,,
1606,v409,Placebo,Female,16,25,10,50.64903842,1,,,,,,,
1607,v603,Ketapril,Female,22,30,0,45.0,0,,,,,,,
1608,v603,Ketapril,Female,22,30,5,46.01600593,0,,,,,,,
1609,v603,Ketapril,Female,22,30,10,47.8305568,0,,,,,,,
1610,v603,Ketapril,Female,22,30,15,52.10294744,0,,,,,,,
1611,v603,Ketapril,Female,22,30,20,53.72124193,0,,,,,,,
1612,v603,Ketapril,Female,22,30,25,56.07523001,1,,,,,,,
1613,v603,Ketapril,Female,22,30,30,57.99055378,1,,,,,,,
1614,v603,Ketapril,Female,22,30,35,63.18943184,1,,,,,,,
1615,v719,Infubinol,Female,17,30,0,45.0,0,,,,,,,
1616,v719,Infubinol,Female,17,30,5,47.18836325,0,,,,,,,
1617,v719,Infubinol,Female,17,30,10,51.49705412,1,,,,,,,
1618,v719,Infubinol,Female,17,30,15,52.60910758,1,,,,,,,
1619,v719,Infubinol,Female,17,30,20,54.04860769,1,,,,,,,
1620,v764,Stelasyn,Female,5,30,0,45.0,0,,,,,,,
1621,v764,Stelasyn,Female,5,30,5,47.05418474,0,,,,,,,
1622,v764,Stelasyn,Female,5,30,10,48.18900062,1,,,,,,,
1623,v764,Stelasyn,Female,5,30,15,49.41262418,2,,,,,,,
1624,v766,Infubinol,Male,16,27,0,45.0,0,,,,,,,
1625,v766,Infubinol,Male,16,27,5,48.15125091,1,,,,,,,
1626,v766,Infubinol,Male,16,27,10,50.36310988,1,,,,,,,
1627,v766,Infubinol,Male,16,27,15,51.54243058,1,,,,,,,
1628,v835,Naftisol,Male,7,29,0,45.0,0,,,,,,,
1629,v835,Naftisol,Male,7,29,5,47.15601071,0,,,,,,,
1630,v835,Naftisol,Male,7,29,10,48.96591797,0,,,,,,,
1631,v835,Naftisol,Male,7,29,15,50.54520646,1,,,,,,,
1632,v835,Naftisol,Male,7,29,20,51.29654266,2,,,,,,,
1633,v989,Placebo,Male,4,25,0,45.0,0,,,,,,,
1634,v989,Placebo,Male,4,25,5,48.85813451,0,,,,,,,
1635,v989,Placebo,Male,4,25,10,52.61468889,1,,,,,,,
1636,v991,Propriva,Female,10,30,0,45.0,0,,,,,,,
1637,v991,Propriva,Female,10,30,5,49.21432799,1,,,,,,,
1638,v991,Propriva,Female,10,30,10,52.6449057,1,,,,,,,
1639,v991,Propriva,Female,10,30,15,54.588591,1,,,,,,,
1640,v991,Propriva,Female,10,30,20,57.74069459,2,,,,,,,
1641,v991,Propriva,Female,10,30,25,60.01674733,2,,,,,,,
1642,v991,Propriva,Female,10,30,30,62.74364308,3,,,,,,,
1643,v991,Propriva,Female,10,30,35,63.89531294,4,,,,,,,
1644,v991,Propriva,Female,10,30,40,64.8511286,4,,,,,,,
1645,v991,Propriva,Female,10,30,45,70.16774899,4,,,,,,,
1646,w140,Zoniferol,Female,19,30,0,45.0,0,,,,,,,
1647,w140,Zoniferol,Female,19,30,5,47.71795156,0,,,,,,,
1648,w151,Ceftamin,Male,24,25,0,45.0,0,Ceftamin,Male,24.0,25.0,45.0,67.52748237,3.0
1649,w151,Ceftamin,Male,24,25,5,45.54607595,1,Ceftamin,Male,24.0,25.0,45.0,67.52748237,3.0
1650,w151,Ceftamin,Male,24,25,10,46.50147609,1,Ceftamin,Male,24.0,25.0,45.0,67.52748237,3.0
1651,w151,Ceftamin,Male,24,25,15,47.24292865,1,Ceftamin,Male,24.0,25.0,45.0,67.52748237,3.0
1652,w151,Ceftamin,Male,24,25,20,49.55426295,2,Ceftamin,Male,24.0,25.0,45.0,67.52748237,3.0
1653,w151,Ceftamin,Male,24,25,25,51.869058700000004,2,Ceftamin,Male,24.0,25.0,45.0,67.52748237,3.0
1654,w151,Ceftamin,Male,24,25,30,56.76715821,2,Ceftamin,Male,24.0,25.0,45.0,67.52748237,3.0
1655,w151,Ceftamin,Male,24,25,35,58.33914095,2,Ceftamin,Male,24.0,25.0,45.0,67.52748237,3.0
1656,w151,Ceftamin,Male,24,25,40,62.18795039,2,Ceftamin,Male,24.0,25.0,45.0,67.52748237,3.0
1657,w151,Ceftamin,Male,24,25,45,67.52748237,3,Ceftamin,Male,24.0,25.0,45.0,67.52748237,3.0
1658,w167,Placebo,Female,6,28,0,45.0,0,,,,,,,
1659,w167,Placebo,Female,6,28,5,48.78627194,0,,,,,,,
1660,w167,Placebo,Female,6,28,10,51.82640965,0,,,,,,,
1661,w167,Placebo,Female,6,28,15,53.90048909,0,,,,,,,
1662,w167,Placebo,Female,6,28,20,57.54815669,0,,,,,,,
1663,w167,Placebo,Female,6,28,25,61.86857673,0,,,,,,,
1664,w167,Placebo,Female,6,28,30,67.19787186,0,,,,,,,
1665,w167,Placebo,Female,6,28,35,68.13428817,0,,,,,,,
1666,w193,Infubinol,Male,22,30,0,45.0,0,,,,,,,
1667,w193,Infubinol,Male,22,30,5,45.49385802,0,,,,,,,
1668,w193,Infubinol,Male,22,30,10,48.34655046,0,,,,,,,
1669,w193,Infubinol,Male,22,30,15,49.38557373,0,,,,,,,
1670,w193,Infubinol,Male,22,30,20,50.00513807,0,,,,,,,
1671,w350,Propriva,Male,7,26,0,45.0,0,,,,,,,
1672,w350,Propriva,Male,7,26,5,48.23211311,0,,,,,,,
1673,w350,Propriva,Male,7,26,10,48.89955238,0,,,,,,,
1674,w350,Propriva,Male,7,26,15,50.8546323,1,,,,,,,
1675,w350,Propriva,Male,7,26,20,52.13232061,1,,,,,,,
1676,w350,Propriva,Male,7,26,25,52.80591518,1,,,,,,,
1677,w350,Propriva,Male,7,26,30,55.87990896,1,,,,,,,
1678,w350,Propriva,Male,7,26,35,56.68355758,1,,,,,,,
1679,w350,Propriva,Male,7,26,40,62.32434769,2,,,,,,,
1680,w350,Propriva,Male,7,26,45,64.95756185,2,,,,,,,
1681,w422,Ketapril,Female,18,26,0,45.0,0,,,,,,,
1682,w422,Ketapril,Female,18,26,5,48.45745927,0,,,,,,,
1683,w422,Ketapril,Female,18,26,10,49.93597024,0,,,,,,,
1684,w422,Ketapril,Female,18,26,15,52.24630985,0,,,,,,,
1685,w422,Ketapril,Female,18,26,20,53.67624336,1,,,,,,,
1686,w422,Ketapril,Female,18,26,25,56.95791715,2,,,,,,,
1687,w422,Ketapril,Female,18,26,30,60.09663467,3,,,,,,,
1688,w422,Ketapril,Female,18,26,35,61.40961994,4,,,,,,,
1689,w422,Ketapril,Female,18,26,40,63.07258467,4,,,,,,,
1690,w422,Ketapril,Female,18,26,45,67.98953001,4,,,,,,,
1691,w540,Stelasyn,Female,8,26,0,45.0,0,,,,,,,
1692,w540,Stelasyn,Female,8,26,5,45.88537038,1,,,,,,,
1693,w540,Stelasyn,Female,8,26,10,47.45906658,1,,,,,,,
1694,w540,Stelasyn,Female,8,26,15,48.25014636,2,,,,,,,
1695,w540,Stelasyn,Female,8,26,20,50.67272745,2,,,,,,,
1696,w540,Stelasyn,Female,8,26,25,52.60026955,2,,,,,,,
1697,w575,Zoniferol,Female,16,28,0,45.0,0,,,,,,,
1698,w575,Zoniferol,Female,16,28,5,48.91385977,1,,,,,,,
1699,w575,Zoniferol,Female,16,28,10,50.13595547,1,,,,,,,
1700,w575,Zoniferol,Female,16,28,15,50.86745176,1,,,,,,,
1701,w575,Zoniferol,Female,16,28,20,55.5918155,1,,,,,,,
1702,w575,Zoniferol,Female,16,28,25,58.58732169,1,,,,,,,
1703,w575,Zoniferol,Female,16,28,30,60.15306524,1,,,,,,,
1704,w575,Zoniferol,Female,16,28,35,63.68644503,2,,,,,,,
1705,w575,Zoniferol,Female,16,28,40,64.93840621,3,,,,,,,
1706,w575,Zoniferol,Female,16,28,45,68.40128593,3,,,,,,,
1707,w584,Infubinol,Male,3,29,0,45.0,0,,,,,,,
1708,w584,Infubinol,Male,3,29,5,46.05193075,0,,,,,,,
1709,w584,Infubinol,Male,3,29,10,47.29850794,0,,,,,,,
1710,w584,Infubinol,Male,3,29,15,51.26543971,0,,,,,,,
1711,w584,Infubinol,Male,3,29,20,53.32350743,1,,,,,,,
1712,w584,Infubinol,Male,3,29,25,55.65083791,1,,,,,,,
1713,w584,Infubinol,Male,3,29,30,58.26844248,1,,,,,,,
1714,w697,Stelasyn,Female,14,30,0,45.0,0,,,,,,,
1715,w697,Stelasyn,Female,14,30,5,48.30182261,1,,,,,,,
1716,w697,Stelasyn,Female,14,30,10,48.925056,2,,,,,,,
1717,w697,Stelasyn,Female,14,30,15,52.65726519,2,,,,,,,
1718,w697,Stelasyn,Female,14,30,20,54.22809098,3,,,,,,,
1719,w697,Stelasyn,Female,14,30,25,57.610394299999996,3,,,,,,,
1720,w697,Stelasyn,Female,14,30,30,60.72063591,3,,,,,,,
1721,w697,Stelasyn,Female,14,30,35,63.68904216,3,,,,,,,
1722,w746,Propriva,Male,1,26,0,45.0,0,,,,,,,
1723,w746,Propriva,Male,1,26,5,49.45327005,0,,,,,,,
1724,x111,Propriva,Female,24,27,0,45.0,0,,,,,,,
1725,x111,Propriva,Female,24,27,5,46.94101498,1,,,,,,,
1726,x111,Propriva,Female,24,27,10,49.12296898,1,,,,,,,
1727,x209,Propriva,Female,7,29,0,45.0,0,,,,,,,
1728,x209,Propriva,Female,7,29,5,46.75426887,0,,,,,,,
1729,x209,Propriva,Female,7,29,10,48.92989543,0,,,,,,,
1730,x226,Ceftamin,Male,23,28,0,45.0,0,,,,,,,
1731,x264,Naftisol,Female,21,27,0,45.0,0,,,,,,,
1732,x264,Naftisol,Female,21,27,5,47.0384145,0,,,,,,,
1733,x264,Naftisol,Female,21,27,10,47.88712765,1,,,,,,,
1734,x264,Naftisol,Female,21,27,15,50.00231403,1,,,,,,,
1735,x264,Naftisol,Female,21,27,20,53.07426973,1,,,,,,,
1736,x264,Naftisol,Female,21,27,25,56.89105283,2,,,,,,,
1737,x264,Naftisol,Female,21,27,30,58.15869423,3,,,,,,,
1738,x264,Naftisol,Female,21,27,35,61.29960778,4,,,,,,,
1739,x264,Naftisol,Female,21,27,40,63.28328821,4,,,,,,,
1740,x336,Naftisol,Female,4,29,0,45.0,0,,,,,,,
1741,x402,Stelasyn,Male,21,28,0,45.0,0,,,,,,,
1742,x402,Stelasyn,Male,21,28,5,46.32757027,1,,,,,,,
1743,x402,Stelasyn,Male,21,28,10,46.88696249,1,,,,,,,
1744,x402,Stelasyn,Male,21,28,15,49.11994779999999,1,,,,,,,
1745,x402,Stelasyn,Male,21,28,20,50.41475041,2,,,,,,,
1746,x402,Stelasyn,Male,21,28,25,52.43173664,2,,,,,,,
1747,x402,Stelasyn,Male,21,28,30,54.35158463,3,,,,,,,
1748,x402,Stelasyn,Male,21,28,35,55.24096223,3,,,,,,,
1749,x402,Stelasyn,Male,21,28,40,56.69172294,3,,,,,,,
1750,x402,Stelasyn,Male,21,28,45,61.61960615,3,,,,,,,
1751,x581,Ceftamin,Female,19,28,0,45.0,0,Ceftamin,Female,19.0,28.0,45.0,64.63494887,3.0
1752,x581,Ceftamin,Female,19,28,5,47.1969266,0,Ceftamin,Female,19.0,28.0,45.0,64.63494887,3.0
1753,x581,Ceftamin,Female,19,28,10,49.06702788,1,Ceftamin,Female,19.0,28.0,45.0,64.63494887,3.0
1754,x581,Ceftamin,Female,19,28,15,49.74642744,2,Ceftamin,Female,19.0,28.0,45.0,64.63494887,3.0
1755,x581,Ceftamin,Female,19,28,20,51.20796943,3,Ceftamin,Female,19.0,28.0,45.0,64.63494887,3.0
1756,x581,Ceftamin,Female,19,28,25,51.93528318,3,Ceftamin,Female,19.0,28.0,45.0,64.63494887,3.0
1757,x581,Ceftamin,Female,19,28,30,55.49282602,3,Ceftamin,Female,19.0,28.0,45.0,64.63494887,3.0
1758,x581,Ceftamin,Female,19,28,35,58.07758293,3,Ceftamin,Female,19.0,28.0,45.0,64.63494887,3.0
1759,x581,Ceftamin,Female,19,28,40,60.28040549,3,Ceftamin,Female,19.0,28.0,45.0,64.63494887,3.0
1760,x581,Ceftamin,Female,19,28,45,64.63494887,3,Ceftamin,Female,19.0,28.0,45.0,64.63494887,3.0
1761,x613,Zoniferol,Female,2,29,0,45.0,0,,,,,,,
1762,x613,Zoniferol,Female,2,29,5,46.09704058,0,,,,,,,
1763,x613,Zoniferol,Female,2,29,10,46.81817589999999,0,,,,,,,
1764,x613,Zoniferol,Female,2,29,15,48.0776464,0,,,,,,,
1765,x773,Placebo,Female,21,30,0,45.0,0,,,,,,,
1766,x773,Placebo,Female,21,30,5,45.8508307,1,,,,,,,
1767,x773,Placebo,Female,21,30,10,47.18920597,2,,,,,,,
1768,x773,Placebo,Female,21,30,15,47.67123558,3,,,,,,,
1769,x773,Placebo,Female,21,30,20,49.739712899999994,3,,,,,,,
1770,x773,Placebo,Female,21,30,25,51.10442109,3,,,,,,,
1771,x773,Placebo,Female,21,30,30,52.81311518,4,,,,,,,
1772,x773,Placebo,Female,21,30,35,55.19273639,4,,,,,,,
1773,x773,Placebo,Female,21,30,40,55.98767551,4,,,,,,,
1774,x773,Placebo,Female,21,30,45,58.63497149,4,,,,,,,
1775,x822,Ceftamin,Male,3,29,0,45.0,0,Ceftamin,Male,3.0,29.0,45.0,61.38666032,3.0
1776,x822,Ceftamin,Male,3,29,5,45.67110442,1,Ceftamin,Male,3.0,29.0,45.0,61.38666032,3.0
1777,x822,Ceftamin,Male,3,29,10,48.98371668,1,Ceftamin,Male,3.0,29.0,45.0,61.38666032,3.0
1778,x822,Ceftamin,Male,3,29,15,49.69466533,1,Ceftamin,Male,3.0,29.0,45.0,61.38666032,3.0
1779,x822,Ceftamin,Male,3,29,20,51.91490968,2,Ceftamin,Male,3.0,29.0,45.0,61.38666032,3.0
1780,x822,Ceftamin,Male,3,29,25,54.04133326,2,Ceftamin,Male,3.0,29.0,45.0,61.38666032,3.0
1781,x822,Ceftamin,Male,3,29,30,55.44515483,2,Ceftamin,Male,3.0,29.0,45.0,61.38666032,3.0
1782,x822,Ceftamin,Male,3,29,35,56.79656665,2,Ceftamin,Male,3.0,29.0,45.0,61.38666032,3.0
1783,x822,Ceftamin,Male,3,29,40,59.55568466,2,Ceftamin,Male,3.0,29.0,45.0,61.38666032,3.0
1784,x822,Ceftamin,Male,3,29,45,61.38666032,3,Ceftamin,Male,3.0,29.0,45.0,61.38666032,3.0
1785,x930,Naftisol,Male,13,26,0,45.0,0,,,,,,,
1786,x930,Naftisol,Male,13,26,5,46.07823375,0,,,,,,,
1787,x930,Naftisol,Male,13,26,10,50.26069441,0,,,,,,,
1788,x930,Naftisol,Male,13,26,15,51.97376864,0,,,,,,,
1789,x930,Naftisol,Male,13,26,20,52.55606575,0,,,,,,,
1790,x930,Naftisol,Male,13,26,25,53.72610129999999,0,,,,,,,
1791,y163,Infubinol,Female,17,27,0,45.0,0,Infubinol,Female,17.0,27.0,45.0,67.68556862,3.0
1792,y163,Infubinol,Female,17,27,5,48.28497016,0,Infubinol,Female,17.0,27.0,45.0,67.68556862,3.0
1793,y163,Infubinol,Female,17,27,10,49.112399100000005,1,Infubinol,Female,17.0,27.0,45.0,67.68556862,3.0
1794,y163,Infubinol,Female,17,27,15,51.52306843,1,Infubinol,Female,17.0,27.0,45.0,67.68556862,3.0
1795,y163,Infubinol,Female,17,27,20,54.57107607,1,Infubinol,Female,17.0,27.0,45.0,67.68556862,3.0
1796,y163,Infubinol,Female,17,27,25,56.17638452,1,Infubinol,Female,17.0,27.0,45.0,67.68556862,3.0
1797,y163,Infubinol,Female,17,27,30,59.41253724,2,Infubinol,Female,17.0,27.0,45.0,67.68556862,3.0
1798,y163,Infubinol,Female,17,27,35,61.73019562,2,Infubinol,Female,17.0,27.0,45.0,67.68556862,3.0
1799,y163,Infubinol,Female,17,27,40,63.62067958,2,Infubinol,Female,17.0,27.0,45.0,67.68556862,3.0
1800,y163,Infubinol,Female,17,27,45,67.68556862,3,Infubinol,Female,17.0,27.0,45.0,67.68556862,3.0
1801,y260,Ketapril,Female,7,25,0,45.0,0,,,,,,,
1802,y260,Ketapril,Female,7,25,5,46.79983867,0,,,,,,,
1803,y260,Ketapril,Female,7,25,10,48.08180678,1,,,,,,,
1804,y260,Ketapril,Female,7,25,15,50.19615224,2,,,,,,,
1805,y260,Ketapril,Female,7,25,20,50.72958174,3,,,,,,,
1806,y260,Ketapril,Female,7,25,25,54.43756172,4,,,,,,,
1807,y260,Ketapril,Female,7,25,30,58.58267634,4,,,,,,,
1808,y260,Ketapril,Female,7,25,35,59.60355821,4,,,,,,,
1809,y260,Ketapril,Female,7,25,40,60.91417627,4,,,,,,,
1810,y260,Ketapril,Female,7,25,45,62.90944062,4,,,,,,,
1811,y478,Placebo,Female,3,25,0,45.0,0,,,,,,,
1812,y478,Placebo,Female,3,25,5,48.64107818,1,,,,,,,
1813,y478,Placebo,Female,3,25,10,52.28893409,1,,,,,,,
1814,y478,Placebo,Female,3,25,15,53.61040585,1,,,,,,,
1815,y478,Placebo,Female,3,25,20,56.84885016,1,,,,,,,
1816,y478,Placebo,Female,3,25,25,57.82697598,1,,,,,,,
1817,y478,Placebo,Female,3,25,30,59.37461452,1,,,,,,,
1818,y478,Placebo,Female,3,25,35,61.88802678,1,,,,,,,
1819,y478,Placebo,Female,3,25,40,65.97112017,1,,,,,,,
1820,y478,Placebo,Female,3,25,45,66.84263453,1,,,,,,,
1821,y601,Naftisol,Female,23,25,0,45.0,0,,,,,,,
1822,y601,Naftisol,Female,23,25,5,48.47500273,1,,,,,,,
1823,y769,Ceftamin,Female,6,27,0,45.0,0,Ceftamin,Female,6.0,27.0,45.0,68.59474498,4.0
1824,y769,Ceftamin,Female,6,27,5,46.42265176,1,Ceftamin,Female,6.0,27.0,45.0,68.59474498,4.0
1825,y769,Ceftamin,Female,6,27,10,48.01516261,1,Ceftamin,Female,6.0,27.0,45.0,68.59474498,4.0
1826,y769,Ceftamin,Female,6,27,15,52.76102114,2,Ceftamin,Female,6.0,27.0,45.0,68.59474498,4.0
1827,y769,Ceftamin,Female,6,27,20,55.02572434,2,Ceftamin,Female,6.0,27.0,45.0,68.59474498,4.0
1828,y769,Ceftamin,Female,6,27,25,58.33595901,3,Ceftamin,Female,6.0,27.0,45.0,68.59474498,4.0
1829,y769,Ceftamin,Female,6,27,30,61.07194886,3,Ceftamin,Female,6.0,27.0,45.0,68.59474498,4.0
1830,y769,Ceftamin,Female,6,27,35,63.43063221,3,Ceftamin,Female,6.0,27.0,45.0,68.59474498,4.0
1831,y769,Ceftamin,Female,6,27,40,64.25102761,4,Ceftamin,Female,6.0,27.0,45.0,68.59474498,4.0
1832,y769,Ceftamin,Female,6,27,45,68.59474498,4,Ceftamin,Female,6.0,27.0,45.0,68.59474498,4.0
1833,y865,Ceftamin,Male,23,26,0,45.0,0,Ceftamin,Male,23.0,26.0,45.0,64.72983655,3.0
1834,y865,Ceftamin,Male,23,26,5,46.73500592,1,Ceftamin,Male,23.0,26.0,45.0,64.72983655,3.0
1835,y865,Ceftamin,Male,23,26,10,49.52273955,1,Ceftamin,Male,23.0,26.0,45.0,64.72983655,3.0
1836,y865,Ceftamin,Male,23,26,15,50.80651856,1,Ceftamin,Male,23.0,26.0,45.0,64.72983655,3.0
1837,y865,Ceftamin,Male,23,26,20,52.36198241,1,Ceftamin,Male,23.0,26.0,45.0,64.72983655,3.0
1838,y865,Ceftamin,Male,23,26,25,57.17353846,2,Ceftamin,Male,23.0,26.0,45.0,64.72983655,3.0
1839,y865,Ceftamin,Male,23,26,30,59.0332753,3,Ceftamin,Male,23.0,26.0,45.0,64.72983655,3.0
1840,y865,Ceftamin,Male,23,26,35,61.15313991,3,Ceftamin,Male,23.0,26.0,45.0,64.72983655,3.0
1841,y865,Ceftamin,Male,23,26,40,63.46954946,3,Ceftamin,Male,23.0,26.0,45.0,64.72983655,3.0
1842,y865,Ceftamin,Male,23,26,45,64.72983655,3,Ceftamin,Male,23.0,26.0,45.0,64.72983655,3.0
1843,z234,Naftisol,Female,19,27,0,45.0,0,,,,,,,
1844,z234,Naftisol,Female,19,27,5,46.12935706,1,,,,,,,
1845,z314,Stelasyn,Female,21,28,0,45.0,0,,,,,,,
1846,z314,Stelasyn,Female,21,28,5,45.93471217,0,,,,,,,
1847,z435,Propriva,Female,12,26,0,45.0,0,,,,,,,
1848,z435,Propriva,Female,12,26,5,47.11597963,0,,,,,,,
1849,z435,Propriva,Female,12,26,10,48.71066147,0,,,,,,,
1850,z581,Infubinol,Female,24,25,0,45.0,0,Infubinol,Female,24.0,25.0,45.0,62.75445141,3.0
1851,z581,Infubinol,Female,24,25,5,49.27309187,1,Infubinol,Female,24.0,25.0,45.0,62.75445141,3.0
1852,z581,Infubinol,Female,24,25,10,50.47875016,2,Infubinol,Female,24.0,25.0,45.0,62.75445141,3.0
1853,z581,Infubinol,Female,24,25,15,51.1963042,2,Infubinol,Female,24.0,25.0,45.0,62.75445141,3.0
1854,z581,Infubinol,Female,24,25,20,51.80794416,2,Infubinol,Female,24.0,25.0,45.0,62.75445141,3.0
1855,z581,Infubinol,Female,24,25,25,54.31640682,2,Infubinol,Female,24.0,25.0,45.0,62.75445141,3.0
1856,z581,Infubinol,Female,24,25,30,56.28674991,2,Infubinol,Female,24.0,25.0,45.0,62.75445141,3.0
1857,z581,Infubinol,Female,24,25,35,58.62839878,3,Infubinol,Female,24.0,25.0,45.0,62.75445141,3.0
1858,z581,Infubinol,Female,24,25,40,60.05373963,3,Infubinol,Female,24.0,25.0,45.0,62.75445141,3.0
1859,z581,Infubinol,Female,24,25,45,62.75445141,3,Infubinol,Female,24.0,25.0,45.0,62.75445141,3.0
1860,z795,Naftisol,Female,13,29,0,45.0,0,,,,,,,
1861,z795,Naftisol,Female,13,29,5,46.83347493,0,,,,,,,
1862,z795,Naftisol,Female,13,29,10,48.0308039,0,,,,,,,
1863,z795,Naftisol,Female,13,29,15,49.36813189,1,,,,,,,
1864,z795,Naftisol,Female,13,29,20,53.28065717,1,,,,,,,
1865,z795,Naftisol,Female,13,29,25,57.94709984,2,,,,,,,
1866,z795,Naftisol,Female,13,29,30,59.78963589999999,2,,,,,,,
1867,z795,Naftisol,Female,13,29,35,60.43565416,2,,,,,,,
1868,z795,Naftisol,Female,13,29,40,62.37663884,3,,,,,,,
1869,z795,Naftisol,Female,13,29,45,65.74107029,3,,,,,,,
1870,z969,Naftisol,Male,9,30,0,45.0,0,,,,,,,
1871,z969,Naftisol,Male,9,30,5,49.33299873,0,,,,,,,
1872,z969,Naftisol,Male,9,30,10,52.65608148,1,,,,,,,
1873,z969,Naftisol,Male,9,30,15,54.71300452,2,,,,,,,
1874,z969,Naftisol,Male,9,30,20,57.89877823,2,,,,,,,
1875,z969,Naftisol,Male,9,30,25,63.14565213,2,,,,,,,
1876,z969,Naftisol,Male,9,30,30,65.84101274,3,,,,,,,
1877,z969,Naftisol,Male,9,30,35,69.17624607,4,,,,,,,
1878,z969,Naftisol,Male,9,30,40,70.31490411,4,,,,,,,
1879,z969,Naftisol,Male,9,30,45,73.86784476,4,,,,,,,
